f1,f2,f3,f4,f5,label
0.726032963908951,0.8026255405955822,0.7387687535023767,0.7422016013415114,0.5972231642607677,1
0.5121722839237087,0.2840885375822151,0.6488462903569052,0.7150172208823974,0.9510331893278688,1
0.5589903642401746,0.8725561307017011,0.4639151803721352,0.4058661417936497,0.8013579494806542,1
0.91841919100768,0.2485234323308138,0.6878761997795633,0.9113496020117876,0.5064251054698456,0
0.5271545077645083,0.6841923465176311,0.9303336425267442,0.4614219789913306,0.4981031156515044,1
0.4813990253635081,0.8399572089408793,0.7089820852020122,0.2264909668114496,0.9778675202359922,1
0.7753535663960951,0.2975134247383311,0.4551787636162807,0.8427659597754337,0.7722730608947426,1
0.8291975966468387,0.0003957748097577,0.0909981789031192,0.3870488994314223,0.499844879821291,0
0.3622511747887991,0.3159122449015774,0.574911474983716,0.8957862542748416,0.1698083689220366,1
0.9352236340914826,0.2209774614815346,0.3515223942756177,0.2096971931180868,0.2396874339925595,1
0.0729522420709783,0.6052817047468069,0.4016114053219258,0.6871185341645105,0.745879291578034,0
0.6494765538405023,0.7902511123159001,0.6123919187288135,0.981305176814181,0.7649501534999082,1
0.171254758433882,0.0676357364134003,0.4350898589630055,0.4329549103089172,0.013942052023204,0
0.3400923616852246,0.8017012601056315,0.7395389075655165,0.3387780533887509,0.2365525122301705,1
0.568194694475666,0.0566877987699827,0.5973407167439306,0.016212131206161,0.1733678914123213,0
0.0498175775728702,0.0680367559426115,0.5654908735108998,0.8010185656805159,0.4645148176417941,0
0.1384036436604785,0.2721035701192599,0.8071562886639382,0.0400435128376798,0.6861481983469188,0
0.7885199536084462,0.4745879054215076,0.3367095758069008,0.9333109675239356,0.207914412570201,1
0.0640402714704844,0.6098336677701871,0.0545308069518013,0.0128179872720771,0.3348534316187054,0
0.8995117778708723,0.5454070999007393,0.5899910410482855,0.8282987025147315,0.5236006890912941,1
0.292082996229298,0.1348730629962717,0.4249126167511495,0.5871464718252831,0.0657755789136188,0
0.6735129599143767,0.7337553955776882,0.025182944992265,0.6574218879727779,0.4968671019520082,0
0.3868034691118921,0.6637006002553227,0.3300291804980118,0.8718298953686724,0.2024014263639973,0
0.2673347364105104,0.6719128179010934,0.7724456959966866,0.5066389921668567,0.7663321159830312,0
0.4237065498332739,0.841598210851017,0.5146395812232835,0.458262378032036,0.95301944511308,0
0.414791612188828,0.4528591746223703,0.9981017258872532,0.1488859348766938,0.9672636412686114,1
0.9983344704565758,0.4584859693038385,0.4128315705598273,0.4301873150260231,0.2178100250157598,0
0.10988683626668,0.3423940755220463,0.7852194820016802,0.7339439916667357,0.7860530291998638,1
0.2007498811465514,0.6495048863179128,0.3870747724874614,0.03499030879921,0.5157509282716426,1
0.8101854256990956,0.8286622727909372,0.1830102846984019,0.5049786486924469,0.9217434766608452,1
0.2174255317861215,0.1560958955100573,0.7908929923131379,0.9179604812134212,0.8207825203207195,1
0.5954630277535956,0.8053078215843105,0.3960510091093403,0.043051140141523,0.1971418966032913,0
0.0346574722382005,0.9032814199775204,0.0811246604957086,0.5081329839029113,0.4829190856800985,0
0.6302953843477543,0.6232751879524886,0.304738968656941,0.4716267554970414,0.8928265681990968,0
0.2153679954980306,0.926929173737756,0.0692799250717395,0.0592830582482687,0.0513998757487671,0
0.7874769740084543,0.3741537253152338,0.8632663870165999,0.9040789209565672,0.882021066486703,1
0.6191047561733032,0.0682169936488749,0.6306523848887391,0.6119758553220889,0.5579949583901628,1
0.1397425136978112,0.8810808799459596,0.6100941185033778,0.8395786409009577,0.5889287318610466,1
0.3576455625394393,0.4000388871148476,0.26257271597725,0.985749690697633,0.7421237942598872,1
0.848477140997024,0.0498176901195421,0.956364497258376,0.2014947815449898,0.0049525462760927,0
0.1081430483008674,0.4015236816505019,0.6763138236608344,0.0420073798669117,0.912323700768218,1
0.2577527632176372,0.6423852983637255,0.4475874371235245,0.3720067091005554,0.910059547379904,0
0.7481074849335408,0.130570209514895,0.0941434810667092,0.8605711317826329,0.0074997656702713,0
0.6308605016424936,0.295744642953329,0.6886673015078156,0.9903542276863504,0.9412775399537378,0
0.9952436254445608,0.4354876236921663,0.3068564007673295,0.2771508223033231,0.1459960979226556,0
0.4191177583449866,0.7742195247483873,0.4657607062568769,0.7446174204445272,0.3887556873762565,0
0.1585835779871357,0.8237836282194668,0.4878511789255981,0.0549893128018352,0.245342684823027,0
0.0262407134765451,0.0912850847575101,0.5017805056969757,0.070936040200443,0.3146012821826908,0
0.7137461206150941,0.2889929219157957,0.270201971043187,0.2398219121336856,0.2226824441225017,0
0.5157592368211739,0.5259604775725087,0.5211919243683916,0.1670366511671506,0.334694354984528,0
0.7785708271392956,0.5621287486289958,0.4790807143488058,0.9080916261444346,0.1984005847182924,1
0.8296292029692203,0.5795794728114516,0.9543284686576332,0.755201516425879,0.6695400892772895,1
0.8326593886835953,0.5460595207882861,0.0891523465901094,0.5890058696241728,0.3120923133358694,0
0.9099376026554687,0.0838166759099405,0.4836091724651039,0.1714990584881216,0.6515243976118977,0
0.2576946511884816,0.2924238119847734,0.2443087376957176,0.9984950878787072,0.3765288047105519,0
0.7345800162808582,0.9307034477364772,0.9415443409255784,0.4228850067049425,0.054134172421307,1
0.8503868006319757,0.8803469034352279,0.5290306421949681,0.0387218903606348,0.2632491937976527,1
0.4686094798703772,0.2006192546684999,0.2959417559497095,0.5160262032911557,0.5372025994314575,0
0.1197650136616387,0.3104698480770121,0.4594831287270917,0.032755950541403,0.997835648160418,0
0.7094296340560351,0.908575009700856,0.5175287039355164,0.7369524377339333,0.6965252269121782,1
0.6129959888868443,0.380142134335949,0.3632916554930137,0.0316501186608598,0.6865562506317295,0
0.4926995623054024,0.982636372075927,0.1294808343834106,0.2654992452627157,0.288360775149868,0
0.2197399683117122,0.3764471147100466,0.2308102920653054,0.4799854610905487,0.7447978503401006,0
0.0339184107814681,0.5997854855189992,0.4383687431456282,0.4143207992594107,0.3485810286783491,0
0.1071731032549995,0.600361880221438,0.0763175648489314,0.1983923778286455,0.2373990077080109,0
0.4407492339004399,0.435876704121238,0.373597612113041,0.6030829463881456,0.5786835871627921,1
0.3864507924264201,0.1596390556493894,0.8922358388405636,0.9107243824005492,0.9942546217326584,1
0.3470596765971055,0.8179521612249919,0.8524279459021495,0.9513686733915336,0.4164164355408014,1
0.855990593782391,0.8862048726324601,0.6229263844715948,0.4158763435569166,0.2187359294693945,1
0.8903858910897126,0.8375615066420236,0.0186467655012722,0.8588931715123593,0.6919450373304189,1
0.3048410757892864,0.7744895321144223,0.1033570448199512,0.2876782739367409,0.0725623176072909,1
0.4381341551733464,0.7282127276747293,0.3401716624210238,0.5924720741995466,0.6046319841119949,1
0.4349791373571612,0.4853897779887995,0.3464464166507838,0.8800384498153596,0.5374514849130253,0
0.7689489252197913,0.199821882537265,0.1023511129160182,0.8092657300206847,0.874550097268548,1
0.3575416355787559,0.3428009680280151,0.6723389942053764,0.6704291351441011,0.2206003544742457,1
0.4256833836887865,0.6005454018770842,0.4778332287595159,0.6502918629487077,0.3416714258105848,0
0.8035597434710202,0.171532437282571,0.3671213245276321,0.7010642649982426,0.3851130122348538,1
0.4011650950731836,0.6938276058123953,0.3952291328132271,0.0910448823386941,0.8433268617708195,0
0.353279387951616,0.6465326898520639,0.6827212334981672,0.3201443931079091,0.2795873189670316,1
0.334631431024856,0.7229547038240557,0.5347581982294255,0.159018093915914,0.7995487531058687,1
0.9182275167712332,0.7701099326973728,0.5200371374858426,0.7192142587026493,0.6758322517495228,0
0.35103039897426,0.0325407327099285,0.552040122199639,0.2096564358242841,0.7919030403788406,0
0.8491827414705748,0.9622238565559807,0.5080408415514157,0.2519948168762356,0.4177125078451462,1
0.2276775049693191,0.8226902094316658,0.4781113712804323,0.5400606394820988,0.5936133736207759,0
0.0713205835622227,0.9907868391024068,0.9526218261095492,0.8490485215123532,0.0820088327616211,1
0.3985865058436111,0.8816626186102211,0.6477814489894541,0.8893010417675293,0.7969910861820815,1
0.0027118896974289,0.0891215356532064,0.6448156580713182,0.8480611135069382,0.923698044192062,0
0.1055725526125518,0.3809774385966035,0.3461977750861287,0.1086272116632375,0.561416149290108,0
0.719243483562262,0.2930001981779053,0.2343677046797081,0.5547770694926997,0.9349258308771656,0
0.6777361314032666,0.9235579562074168,0.3826983338308686,0.4039853319078753,0.5627405764110797,0
0.1366275477992115,0.1729919454807439,0.4535385815684485,0.3157729712516426,0.2969610852132698,0
0.7371899844306311,0.9810708479231522,0.3141879262584796,0.2215906514697468,0.5323216159709847,1
0.2722079260869696,0.0114947221878889,0.5987717957362713,0.6373611784631831,0.0365120828257864,0
0.4738074482918111,0.7173226629773237,0.3314138297359729,0.6647135305138181,0.0687697904459326,0
0.4837671232867081,0.9423634704627504,0.1805224573920056,0.8035684470962633,0.4189248209864428,0
0.5799937993592563,0.3792723542620007,0.6683037315970599,0.6337410370306173,0.0805022880073039,0
0.2157445641056604,0.5816176694191798,0.4117305519639396,0.5797859143761682,0.9997352858068128,0
0.5262244003488806,0.1711585642796901,0.4777556964126912,0.0132623839809127,0.4572477738732594,0
0.0177574364619804,0.8423609671030788,0.6930251590356045,0.3967751116575527,0.5444878682866309,1
0.7679009819915236,0.4260764889243549,0.5934974347657613,0.8329627115468237,0.9152356195245144,1
0.2750159097069884,0.4373526164422318,0.6331854316792883,0.6758367099108845,0.7709550101971178,1
0.6361559840295622,0.8695827048634659,0.0029023729457832,0.9008506490465786,0.3384052740230074,0
0.1315754084244821,0.6290689221752387,0.0002952545920539,0.54376624633332,0.2321668847589494,0
0.0742721844646892,0.6171834416475075,0.1871563730803586,0.8152054521628503,0.8298182416512738,0
0.3768892394557978,0.9236071977008198,0.7070048745782409,0.7042524305912092,0.1357112982794385,1
0.0526189679674796,0.3578209193713486,0.7895429549131143,0.6754028179313841,0.2843312482952091,0
0.8892191406376014,0.31364984316132,0.7451036308331682,0.4552852980205637,0.6337888811614654,1
0.7643285333975534,0.8004191406755371,0.6728226793485409,0.3825553587720182,0.0439436998753071,1
0.2108552750720063,0.3678478080106182,0.4905046999431928,0.7641319589593811,0.3425913143896665,0
0.4972085733319472,0.8061234044383557,0.465803845946181,0.6353230576973271,0.5481467925668219,1
0.3680951688825606,0.5743407332905254,0.305304160092936,0.9885060178531254,0.5885793201971982,0
0.0028745363589987,0.2422073434184669,0.2792697055732532,0.0857131918133501,0.1157827206004422,0
0.2137615747981274,0.8967053108137523,0.5601312032009204,0.9527290683888896,0.0170180145199603,0
0.0232297161043348,0.062444430703144,0.7329264585251484,0.3460754741335979,0.8630833169553027,0
0.9645024118357652,0.6483495310026597,0.0423079954943769,0.9204736983559308,0.4386861301860753,1
0.3629444771070503,0.1414335973761178,0.2184869559193236,0.8145636383144597,0.1186737707430286,0
0.9600402468730558,0.2949486218284048,0.8129508864651129,0.5365649653397443,0.2105800257981436,1
0.3546549348875334,0.1182613209197479,0.9838864837362676,0.0236253929566714,0.8009921209715432,1
0.4273533585791603,0.8084587290963574,0.7786495535644692,0.7452310315672419,0.5733372278308775,1
0.8815529179145235,0.5946376348700769,0.7830066095326275,0.4487644091602921,0.6490149769265547,1
0.0436427166082781,0.4427208143375127,0.9913956193348394,0.7477450909672018,0.285835010518826,0
0.6143040751364204,0.4145409831726694,0.2471616674313611,0.8627634204009806,0.7968612795793221,0
0.8308586101325024,0.3396263211539022,0.8937432821835724,0.5730376478965321,0.9569866049919218,1
0.4829554968585138,0.2399339829099004,0.4764598158746068,0.357733876922487,0.841450678714021,1
0.6963860865589054,0.7497359148794468,0.5893219500506658,0.0420471632730193,0.3617480020043362,0
0.8737786464701476,0.5415148417061159,0.0781276002758777,0.904968551466026,0.0885292052438642,0
0.1641714120843219,0.92328947357329,0.9556711688982163,0.2587403105476128,0.7918432863248897,0
0.7594783207320885,0.9125102812759454,0.4378684897780304,0.3246216937975253,0.591648363580088,1
0.8792991688503399,0.3610279392986585,0.59934690470862,0.4894408079935294,0.4430209337648718,1
0.9498812334559018,0.1303231149682012,0.5321342266395777,0.1869707000317488,0.7132574429277947,0
0.002512499561581,0.9794413176151076,0.1878268946551015,0.0469606294426627,0.1099941232349965,0
0.4364351868277917,0.6183992575408447,0.5539340390846622,0.5656113726025449,0.9900146223108822,1
0.1632244908419453,0.8277943911094611,0.8287964606709989,0.2965965691861568,0.7138756465364379,1
0.3800646757409703,0.0231196279272272,0.5592858533332926,0.938860594908277,0.6945861948479444,0
0.9002704616064986,0.4833831284943191,0.1396063454567119,0.9396245802744108,0.5025949198228208,1
0.7984723196339956,0.5135213464162977,0.583742489966167,0.1026985511993584,0.2691814190249088,1
0.6565721978599935,0.3484276973430339,0.168058149739153,0.8473168800860089,0.1656438318467342,0
0.9702008674848734,0.7403688960326957,0.113547278723661,0.2104788179501804,0.6421993870500105,0
0.9624618496662188,0.5455623012788519,0.6648841379006711,0.4813571387932491,0.507442736962718,1
0.7569748621115987,0.2514059739756906,0.2004581067686818,0.3633966689161059,0.077522675984604,0
0.5003437843678581,0.7902584058805925,0.5295438924821023,0.5543991604165807,0.1890423533646587,1
0.3549501612928488,0.726779031109165,0.2949331254807901,0.7109527596502961,0.6965505110465862,0
0.6343855022702376,0.0866463263281507,0.574397484717874,0.1091847032049054,0.3120416995977088,0
0.5744151361018934,0.8390253021006897,0.0095607953049178,0.0936304142604202,0.7600214912384667,0
0.3639358740619957,0.5845813489614595,0.7964739092286184,0.6605435199279166,0.2835692106334867,1
0.684528581073236,0.2726639037100469,0.1387843592818107,0.8646407425371615,0.3030981758883385,0
0.6456439757917589,0.6579375947961557,0.86024932666388,0.8334273891917755,0.0045496157090448,1
0.1771361331672656,0.1650352034129121,0.2599821213293537,0.8494450863061388,0.2330184177595273,0
0.2935054131103247,0.5691400774610826,0.2388191487912093,0.3715972219188505,0.3398150646213267,0
0.7697326832752168,0.5791265066118392,0.0223416851653487,0.8571790440608607,0.1345858010584587,0
0.4054762068415408,0.1795809859341789,0.6744281812901473,0.092407100875083,0.6462892402957061,1
0.1226087861780009,0.8758866565701231,0.5075584852212869,0.5594991029283092,0.7650293611511687,1
0.055942260625323,0.7783041411591349,0.0349719852628661,0.0196944517763525,0.9051714482671984,0
0.8587126882522741,0.8968606456444809,0.1622455185802823,0.6755844532523154,0.947012663512606,0
0.6023694808928163,0.4743424211687781,0.8160912014352071,0.4587755799689745,0.091812562238621,1
0.7055567042107747,0.6551884574504064,0.4699430749375356,0.1780392407947256,0.0144332315355598,0
0.0301156730125415,0.3861104110710944,0.5887780930105974,0.4352346549691834,0.3847685344950994,0
0.7684926740817329,0.3274449582882539,0.1068230151788627,0.4536253933681327,0.0036507056874924,0
0.4492753558731593,0.1660646896466785,0.5284024374208451,0.4675870645430099,0.4147097952832262,0
0.2333595648402834,0.5614374431376267,0.716682543470148,0.813721827960132,0.7070951968824121,1
0.95485041198144,0.4635961226370316,0.129381510126294,0.4574615285724139,0.7169899211907089,0
0.6299513993665874,0.1586826133920013,0.6710363477692755,0.922322674827244,0.9677421095962788,1
0.5369670222274571,0.7644643683947315,0.299375304032265,0.7470359515637499,0.2315609862257894,0
0.077732351778026,0.8077318712315532,0.6138034638645773,0.0748827658684544,0.2906026570629479,0
0.0370122887676431,0.1773934374596301,0.6461549713521249,0.5879822272815741,0.5524929605506402,0
0.4686760845658003,0.5099970111817219,0.6723369159382331,0.089786638304229,0.0497254478368265,0
0.9662731404393916,0.603789682452041,0.2085419613660007,0.6920297780095611,0.8846271135146937,0
0.608612299190687,0.934051980161482,0.6601785238410708,0.4477665741023187,0.9343690421851872,1
0.2704239982230637,0.0900669797403229,0.4515017607469233,0.6001034486566496,0.4579937180398229,0
0.5959804819131438,0.5851453382015321,0.7685698312589642,0.4032479515824219,0.9463439345109668,1
0.5146437809789083,0.1644630914207079,0.3580814240730668,0.8508046446262172,0.0457556117155585,0
0.5296417118057436,0.1994004337697621,0.95392334322808,0.5285087020224281,0.7353950845958741,1
0.3267615496817717,0.193180529318273,0.971809752625484,0.1687872449566915,0.3797028552234973,1
0.4276065634802342,0.3663669921843343,0.1910548534741297,0.7325842779747649,0.0223356134947838,0
0.8149120664003309,0.1772458015179796,0.7376110732542269,0.617312912555981,0.1256723534177732,1
0.5301123275396407,0.738629097112513,0.7788818882559779,0.1913431367552159,0.4736162954880812,0
0.0994670055945995,0.4902589149322315,0.2849381489406365,0.4191058077178944,0.4160881672043076,0
0.794966918295521,0.0577135547546034,0.5120666242898307,0.5112170426355493,0.2216648642999654,1
0.7657369216875494,0.4498792642699876,0.7241567745752338,0.3918402575605261,0.8658515405342156,1
0.2892553823245611,0.0563581798412606,0.0860875449860769,0.9842053066971296,0.3081270782098964,0
0.9140300686795017,0.0843130197389587,0.228387410331568,0.8997331292384244,0.8768094875556701,0
0.5423240311699217,0.3124647464403812,0.6711029321529419,0.7613142867731019,0.1371680795252623,0
0.3342410813107245,0.334992221998295,0.4174181916011872,0.4440212563951959,0.4509438561400932,1
0.8558251940978385,0.4611552950617105,0.0615376925924671,0.1405014316353767,0.4237595244689526,0
0.0838929966347465,0.2247348336879341,0.7433171981277054,0.3453168052528031,0.2309282319891378,0
0.871171741071097,0.3125665605052687,0.1859483374419984,0.2771389257105162,0.0760487554779707,0
0.7965998456564517,0.917809426188782,0.9113343413421244,0.788096152518892,0.7663120527368483,1
0.3859967114189773,0.3202634671164668,0.4705199052886173,0.3059572729868538,0.6662740104498104,0
0.6411749046259585,0.1602186579459666,0.2237885578274978,0.0202184466298582,0.5651729339440891,0
0.5135026887351553,0.7054735072930121,0.3751889688865293,0.3768323233592506,0.9470389472475604,0
0.779422280900289,0.8620815674755221,0.5398904037897103,0.7571798451676862,0.5931456406263882,1
0.3200061691439174,0.6531700469076162,0.4731663052769386,0.209369863170263,0.6199154234343475,1
0.7423956466507208,0.8545261018367291,0.0921958013741187,0.7058576842949539,0.3801045396599157,0
0.1998980391074418,0.4881053486632148,0.5765451626003916,0.3348239975784819,0.7305172846188028,1
0.4403582731267551,0.3033816737957648,0.3956127328280554,0.1964955583749218,0.8428127490632666,1
0.2356035117709686,0.7571787665105669,0.3920252398125319,0.6393263448147326,0.7586565435445185,1
0.3006097658675638,0.6206478608067725,0.6708220964496417,0.0756701235896727,0.7836417763212113,1
0.6826934613744869,0.8076926353302194,0.659882011365169,0.8204203561299837,0.6891708075443903,1
0.6574957847459886,0.7109305061142661,0.23950613186426,0.7981782327426702,0.8628706244344975,0
0.983706339828275,0.7432212839954752,0.0591620095156423,0.8554606185146943,0.2929744595385689,1
0.4932292292572373,0.6554476715173649,0.6934215914035624,0.6445416216856314,0.3522401154052589,1
0.596008884582038,0.93753415005009,0.6699312882790793,0.8308319525445939,0.1203747880335897,1
0.763445295675565,0.2608267752189643,0.8830985687580566,0.1476479137128232,0.138425132038594,1
0.1894590857201749,0.2739545952036946,0.0756008998765337,0.9912873839583588,0.5729361261202323,0
0.0204541958202831,0.2598432819930466,0.6658176832001942,0.0038463777792432,0.3367419899152283,0
0.7108332708811875,0.389901913125747,0.4604433247247149,0.7229284082849284,0.7783374132075167,0
0.7194025105489794,0.4747922545324134,0.1885975558605043,0.4750434392888001,0.7688615934205861,1
0.2334508636814515,0.5373005596921964,0.3062335323587691,0.6032276176150487,0.5227844258326209,0
0.149699260891444,0.1117995035967233,0.6917694175712319,0.4088278728228284,0.9273946773066586,0
0.1647614277802709,0.9832949073643498,0.8875416765520406,0.4588315105804426,0.3150939766181166,1
0.1133290894181329,0.1167939075516149,0.9062012311141274,0.4709677660891586,0.189595979993189,0
0.2471990286432628,0.675885378825782,0.4844122163832759,0.6688331241721793,0.4693896411042001,0
0.1774446425319688,0.9689362945207636,0.512640455004201,0.3441053837952583,0.5538391504947063,1
0.5825765569633784,0.544788840851332,0.2628699296919023,0.3436578824749348,0.2259657083108099,0
0.0876088219267712,0.714621917834035,0.0161357919661889,0.4831548038223932,0.5767340740070372,1
0.1982665182138784,0.5699916230174025,0.983609727206941,0.9665779310388956,0.491515153087344,1
0.7462822491986985,0.3293968950256258,0.0967702422803293,0.0530841058027209,0.602221181451431,1
0.9316209993167714,0.4421208320425744,0.2329261166029295,0.4875880700766374,0.1952197458483521,1
0.6591506302161422,0.6437739201250262,0.4090950754286107,0.4945809262008113,0.9482138512293344,1
0.1068533016790405,0.151508811980299,0.4857800140793084,0.3275931669455327,0.3214062924727215,0
0.7287095806651722,0.4126012413861641,0.1578922645689171,0.425041953680246,0.6418672458742726,1
0.8439394196315338,0.2184365564463583,0.563476153778043,0.1243250515496828,0.2326527771709441,0
0.9740072459557264,0.1081789302602889,0.1469601688413178,0.4398818577311503,0.6080482274918337,0
0.929049827716042,0.8277048681741409,0.9180943619117758,0.0159486150839178,0.5005589821151215,1
0.5296126773724352,0.9525761149942084,0.2618209286619601,0.6095212733230329,0.9631609532222208,1
0.5770210360937568,0.7786938059531181,0.1275986150400712,0.2989026056767727,0.4902452083285626,1
0.9578089458429536,0.5405740481148307,0.3744976993154076,0.7874167751072908,0.6831615204325622,1
0.6842371710327902,0.9350851344827013,0.8906229501861072,0.2008133845973438,0.0895081519244583,1
0.1719568517571137,0.202695332365656,0.2412747862224425,0.8480927339549935,0.2736028667020326,0
0.7550228128719721,0.9461502845552672,0.1440572727842813,0.1674929080788786,0.847957015142561,1
0.714071652657246,0.4808180493665631,0.5991324006505536,0.6324797807031846,0.4722820366761618,1
0.9420407272730864,0.987580452980054,0.3920281224647497,0.3330454002282007,0.1118994845665517,1
0.2066621788414063,0.0175189020610777,0.4347296995277745,0.5522504579250441,0.2562379805692588,0
0.4031073500255702,0.7678674453514801,0.7574425043128056,0.7689704989081639,0.6625788190125532,1
0.2773238754615016,0.9787569665201664,0.6965678207427886,0.1086040188944488,0.0955967258740135,1
0.1478434000562071,0.7173024030216558,0.2345592634765482,0.1550782737710369,0.035313117290028,1
0.8966692540122408,0.5811313476205571,0.870460369746404,0.1464415390837116,0.9213792654587464,0
0.7152194208751338,0.7354181261662313,0.6083826376428542,0.056820360369562,0.5261759403031933,1
0.8086645938876837,0.5271190778597183,0.9232687977819136,0.6856754931406381,0.0092575691688476,1
0.5170390762748444,0.0880907772557731,0.6167109450026235,0.2469987344964819,0.9594498355917256,1
0.8151366774467641,0.1256190512670499,0.4497311548590845,0.1867692899835802,0.2422971671869253,0
0.5405395396957187,0.1684316133312846,0.1267415692596569,0.5461645870002181,0.2469829243334514,0
0.6589227862787786,0.994712639867794,0.9390602601931832,0.8752526899004914,0.5805251625961313,1
0.7726832113293886,0.77200237706959,0.563667927669213,0.1514034108084161,0.1338325927399816,1
0.0595927532807583,0.399433261880042,0.1043945656803854,0.337980974124325,0.1572946572668476,0
0.3332135810733664,0.5811619337880707,0.1805324193802098,0.3013505495443023,0.6017099978747532,1
0.3168231350854598,0.6802965406473607,0.6262457922881638,0.7665205593094462,0.4745521739899873,1
0.3631337363862167,0.0711075878953824,0.2784370410971748,0.8985029695173294,0.0869000802969404,0
0.3504964688407062,0.1471772844874874,0.1375938013308871,0.981046674569249,0.0977472579049824,0
0.3890798716757299,0.2332711062243475,0.1580608104944783,0.4413166706571416,0.6132817544391,0
0.61553221759123,0.0179800099350767,0.2890037128929794,0.2681387886882447,0.1181487893067165,0
0.333192377225082,0.6383946110859543,0.2895754260287131,0.5793568143635477,0.7283045222017387,0
0.5359612680157688,0.1942041946410705,0.8651107185978929,0.5223527444832208,0.7390686870135694,1
0.7943239574087676,0.5126546518036575,0.2942875380663049,0.1190457383380687,0.3597046013551022,0
0.8743689048633221,0.4656216817514319,0.4026950665237484,0.669017589068145,0.2553875691604523,1
0.4546788821703998,0.0238041946826127,0.2995496429675789,0.3650364017260492,0.8573947604214911,0
0.033149164159875,0.5194146752521742,0.0412728241449297,0.9716312799378808,0.3193027700386951,0
0.8830966821929633,0.3350053672074803,0.9365556528768624,0.5207959388142459,0.9611628493672358,1
0.7772686100760637,0.3454474379490733,0.066605118916957,0.6962741430610534,0.950176688132602,0
0.2518695245726118,0.1638388790274314,0.2799897530529569,0.5865362315233179,0.1264250791279367,0
0.9637426473894644,0.783637953602939,0.8441891657639088,0.0270279542973918,0.7348439442534772,1
0.1463442709680406,0.9596377508655874,0.1594067896474389,0.7126105216643472,0.9425337681108298,1
0.6816434565117979,0.8560940423621991,0.7628988441889185,0.6077757544561526,0.6571177705778761,1
